hunger,food,action
0.518956,0.475760,pass
0.875007,0.382744,pass
0.296017,0.235305,pass
0.795253,0.610018,eat
0.869869,0.327433,eat
0.412018,0.776834,pass
0.344385,0.611171,pass
0.820249,0.521738,pass
0.471016,0.179898,pass
0.301534,0.998112,eat
0.522571,0.304199,pass
0.110876,0.253662,pass
0.043541,0.288611,pass
0.094739,0.373721,pass
0.783230,0.946019,eat
0.809248,0.189752,pass
0.995228,0.944927,eat
0.104227,0.464722,pass
0.033280,0.308487,pass
0.365573,0.557164,pass
0.452167,0.324999,pass
0.059498,0.492678,pass
0.020159,0.212081,pass
0.975522,0.801352,eat
0.492820,0.086180,pass
0.038484,0.717784,pass
0.888499,0.671314,pass
0.943992,0.959045,eat
0.295033,0.483406,pass
0.050071,0.346267,pass
0.132754,0.330927,pass
0.638335,0.416193,pass
0.665633,0.075749,pass
0.734540,0.869817,pass
0.554075,0.918478,eat
0.275983,0.664721,pass
0.250776,0.140870,pass
0.712506,0.223679,eat
0.784847,0.936327,eat
0.545088,0.386040,eat
0.474108,0.091040,eat
0.183024,0.139619,pass
0.857229,0.401628,eat
0.553163,0.868963,eat
0.629905,0.229919,eat
0.079236,0.289406,pass
0.260568,0.156927,pass
0.956060,0.145231,eat
0.846084,0.815816,eat
0.415904,0.588085,pass
0.057607,0.355891,pass
0.868376,0.432662,eat
0.173423,0.345651,pass
0.104366,0.546646,pass
0.860834,0.942275,eat
0.972660,0.840470,eat
0.048954,0.217374,pass
0.983235,0.681332,eat
0.334060,0.016786,pass
0.625850,0.506678,pass
0.336696,0.894037,eat
0.468704,0.927546,pass
0.138927,0.287206,pass
0.978595,0.947747,pass
0.733056,0.448175,eat
0.769911,0.183779,pass
0.259282,0.970830,pass
0.161631,0.945795,pass
0.320234,0.733114,eat
0.162474,0.300112,pass
0.147824,0.145817,pass
0.261937,0.251246,pass
0.514502,0.184068,eat
0.692404,0.903540,eat
0.674791,0.801175,eat
0.240602,0.604093,pass
0.303875,0.313967,eat
0.727846,0.494126,eat
0.023119,0.445854,eat
0.991908,0.487197,eat
0.043764,0.020091,pass
0.725678,0.535236,eat
0.685779,0.782232,eat
0.963959,0.141717,pass
0.029708,0.262073,pass
0.726881,0.183007,pass
0.269947,0.876931,pass
0.635618,0.984637,pass
0.824159,0.977505,eat
0.358542,0.039030,pass
0.506361,0.467161,pass
0.705047,0.421321,eat
0.667015,0.816615,eat
0.906488,0.539721,pass
0.906539,0.245074,eat
0.820166,0.357801,pass
0.181200,0.524369,pass
0.877972,0.239001,eat
0.211789,0.920478,eat
0.234114,0.977994,pass
0.745320,0.034581,pass
0.318566,0.555650,pass
0.700736,0.998667,eat
0.650742,0.949214,eat
0.025295,0.344759,pass
0.236208,0.485282,pass
0.598415,0.302645,pass
0.239722,0.019806,pass
0.549720,0.543981,eat
0.110800,0.290084,pass
0.068547,0.855450,pass
0.877572,0.913657,eat
0.016098,0.305665,pass
0.883099,0.273326,eat
0.623921,0.773928,pass
0.431013,0.420429,pass
0.672357,0.380614,eat
0.362651,0.900634,pass
0.626585,0.144154,pass
0.703701,0.125473,pass
0.001945,0.605185,pass
0.940673,0.756506,eat
0.860466,0.241270,pass
0.543316,0.645455,eat
0.810253,0.806413,eat
0.977346,0.750132,eat
0.611464,0.601245,pass
0.765304,0.186294,pass
0.948323,0.402533,pass
0.999026,0.098536,pass
0.021357,0.158236,pass
0.506625,0.300386,eat
0.545324,0.711331,eat
0.133294,0.630823,pass
0.347433,0.555828,pass
0.240148,0.298077,pass
0.876942,0.303299,pass
0.657679,0.515856,eat
0.267792,0.856566,eat
0.336749,0.287237,pass
0.290539,0.560867,pass
0.867866,0.471119,pass
0.680418,0.055686,pass
0.856471,0.896567,eat
0.118405,0.862407,pass
0.152232,0.369302,pass
0.898950,0.778456,eat
0.877853,0.571854,eat
0.812258,0.154271,pass
0.261468,0.751023,eat
0.437337,0.984630,pass
0.553326,0.620375,eat
0.004542,0.421861,pass
0.934906,0.198383,pass
0.071262,0.582553,pass
0.810132,0.982876,eat
0.195442,0.887740,pass
0.576089,0.545455,pass
0.524680,0.406583,eat
0.551838,0.159773,pass
0.448542,0.265262,pass
0.309389,0.157882,pass
0.367123,0.931110,pass
0.249070,0.973790,pass
0.548246,0.310512,pass
0.381087,0.625160,eat
0.835058,0.977904,eat
0.437545,0.987815,eat
0.611039,0.052177,pass
0.164829,0.241063,pass
0.533998,0.135310,pass
0.519067,0.498350,pass
0.171926,0.940413,eat
0.625511,0.629027,pass
0.694665,0.120726,pass
0.953835,0.000011,pass
0.339939,0.297621,pass
0.569320,0.868386,eat
0.368405,0.815545,eat
0.567478,0.023056,pass
0.716944,0.904821,eat
0.379056,0.719644,pass
0.635919,0.788581,pass
0.150579,0.940700,eat
0.300320,0.514345,pass
0.959483,0.415199,eat
0.107632,0.243389,pass
0.000560,0.042357,pass
0.914546,0.370703,pass
0.394162,0.242458,pass
0.028274,0.649082,pass
0.850195,0.659391,eat
0.556504,0.296395,pass
0.063462,0.527385,pass
0.566397,0.247989,pass
0.774193,0.586258,pass
0.717790,0.940284,eat
0.240522,0.084851,pass
0.457010,0.273514,pass
0.554031,0.963924,eat
0.492756,0.469011,pass
0.248800,0.881090,pass
0.684857,0.689880,eat
0.929619,0.563708,eat
0.506953,0.868288,pass
0.396198,0.109720,pass
0.838355,0.028805,pass
0.542830,0.152545,eat
0.012441,0.250023,pass
0.848435,0.606440,pass
0.117189,0.277066,pass
0.272457,0.814514,pass
0.050857,0.226590,pass
0.805559,0.490416,pass
0.806341,0.216983,eat
0.823756,0.339124,eat
0.585510,0.067135,pass
0.832309,0.225670,pass
0.113212,0.825483,pass
0.011924,0.618369,pass
0.174766,0.924916,pass
0.615623,0.244806,eat
0.077387,0.995376,pass
0.147446,0.239809,pass
0.790761,0.280030,eat
0.521462,0.499484,pass
0.243156,0.557025,pass
0.648909,0.845426,pass
0.512276,0.891945,pass
0.180002,0.668778,pass
0.087332,0.235972,pass
0.929893,0.273629,pass
0.430410,0.257671,pass
0.589250,0.031104,pass
0.075974,0.246394,pass
0.051328,0.050109,pass
0.314009,0.306271,pass
0.528512,0.566117,pass
0.101733,0.527782,pass
0.313157,0.929505,pass
0.750849,0.882113,eat
0.246044,0.333428,pass
0.830765,0.914547,pass
0.042229,0.526084,pass
0.468741,0.156801,pass
0.487902,0.701603,eat
0.049744,0.655391,pass
0.433416,0.946841,eat
0.567921,0.041814,pass
0.581576,0.049425,pass
0.902473,0.214260,eat
0.101418,0.644081,pass
0.872307,0.343034,eat
0.950604,0.314800,eat
0.991207,0.968938,eat
0.774270,0.700649,eat
0.614813,0.919830,eat
0.307455,0.838796,eat
0.632478,0.523626,eat
0.695828,0.761297,eat
0.087193,0.076802,pass
0.843399,0.788899,eat
0.121340,0.877812,pass
0.329252,0.208869,pass
0.972298,0.422253,eat
0.511919,0.720778,eat
0.546938,0.696143,pass
0.885322,0.597494,pass
0.327233,0.366189,pass
0.336553,0.885978,pass
0.145787,0.905984,pass
0.047632,0.652360,pass
0.025061,0.098688,pass
0.919275,0.768214,eat
0.160217,0.923350,pass
0.365266,0.867685,pass
0.720390,0.259091,eat
0.098323,0.777317,pass
0.981342,0.466196,eat
0.376906,0.907994,eat
0.520200,0.514403,eat
0.726446,0.485940,pass
0.664145,0.350503,pass
0.518956,0.887618,eat
0.709605,0.279411,pass
0.587074,0.016101,pass
0.169435,0.662726,pass
0.762118,0.113099,eat
0.702082,0.503354,pass
0.158351,0.795549,eat
0.703065,0.941019,eat
0.501021,0.871722,eat
0.593180,0.645532,eat
0.815106,0.834549,eat
0.837776,0.531522,eat
0.040577,0.922881,pass
0.017534,0.377558,pass
0.883309,0.523024,eat
0.473561,0.261868,pass
0.892600,0.376136,eat
0.246374,0.455657,pass
0.601984,0.023499,pass
0.669432,0.366720,pass
0.566707,0.161145,pass
0.840496,0.464646,eat
0.731330,0.522713,eat
0.443030,0.696533,eat
0.166950,0.263694,pass
0.266549,0.193397,pass
0.871791,0.376237,eat
0.631379,0.902095,pass
0.795309,0.878096,eat
0.247531,0.872528,pass
0.792752,0.583974,eat
0.448078,0.990943,pass
0.986808,0.043030,eat
0.491789,0.692813,pass
0.276445,0.755875,eat
0.315126,0.391218,pass
0.504422,0.823434,eat
0.316080,0.029187,eat
0.052025,0.184941,pass
0.353212,0.919678,pass
0.985229,0.591279,eat
0.477063,0.328867,pass
0.206911,0.741490,pass
0.624139,0.229205,eat
0.918288,0.517068,eat
0.848636,0.829096,eat
0.560418,0.910568,pass
0.257804,0.294207,pass
0.463378,0.208740,pass
0.117319,0.276235,pass
0.960899,0.306799,eat
0.984353,0.052499,eat
0.351731,0.314965,pass
0.489364,0.185308,pass
0.984395,0.462822,eat
0.118005,0.977298,pass
0.472281,0.817489,pass
0.862722,0.043678,pass
0.246799,0.348870,pass
0.668218,0.283712,pass
0.850100,0.211393,pass
0.962952,0.174519,eat
0.550736,0.781857,pass
0.635284,0.393320,eat
0.813058,0.252647,eat
0.333372,0.744032,pass
0.942612,0.868963,eat
0.208253,0.578143,pass
0.540346,0.474273,pass
0.669442,0.990260,eat
0.801341,0.641350,eat
0.663404,0.484573,pass
0.845408,0.384366,pass
0.883905,0.943067,eat
0.948429,0.209649,eat
0.155605,0.503428,pass
0.348165,0.944785,pass
0.843663,0.497897,pass
0.341336,0.724684,pass
0.637953,0.619270,pass
0.787757,0.082838,pass
0.303735,0.890844,eat
0.934105,0.366796,eat
0.346725,0.385500,eat
0.782700,0.908999,pass
0.725320,0.261818,pass
0.834262,0.661614,pass
0.118897,0.783882,eat
0.079352,0.110123,pass
0.605243,0.399840,eat
0.353058,0.645491,pass
0.677581,0.944949,eat
0.838330,0.216743,eat
0.354585,0.080694,pass
0.893933,0.827398,pass
0.245072,0.122861,pass
0.846368,0.719808,eat
0.429998,0.832499,eat
0.585738,0.047886,pass
0.938283,0.964701,eat
0.862961,0.859446,eat
0.024339,0.087376,pass
0.866024,0.647855,eat
0.025470,0.731899,pass
0.706134,0.940115,eat
0.871928,0.467148,eat
0.953035,0.937227,eat
0.026518,0.852960,pass
0.132380,0.010678,pass
0.526417,0.427248,pass
0.399039,0.132143,pass
0.741880,0.346652,pass
0.440998,0.132375,pass
0.215733,0.354560,pass
0.282648,0.218818,pass
0.129847,0.518872,pass
0.364005,0.284157,pass
0.201255,0.587881,pass
0.396051,0.215813,pass
0.991222,0.853525,eat
0.793064,0.592877,eat
0.341597,0.454770,pass
0.364945,0.113985,pass
0.903223,0.692504,eat
0.321045,0.050885,pass
0.975023,0.333532,eat
0.865979,0.858342,eat
0.283241,0.986834,eat
0.654583,0.431494,pass
0.179141,0.786857,pass
0.951010,0.051268,pass
0.074993,0.599975,pass
0.011141,0.859496,pass
0.846880,0.452654,eat
0.327361,0.328069,pass
0.948722,0.786047,eat
0.912390,0.698488,pass
0.842795,0.753025,eat
0.937162,0.180422,pass
0.570511,0.637919,eat
0.452374,0.719539,pass
0.437680,0.377849,pass
0.239423,0.419271,pass
0.045101,0.631664,pass
0.682090,0.078332,pass
0.215261,0.050571,pass
0.823105,0.173551,eat
0.536354,0.199941,pass
0.605850,0.471085,pass
0.404403,0.874779,eat
0.790452,0.984228,eat
0.010067,0.043795,pass
0.064973,0.462080,pass
0.772188,0.321726,eat
0.661360,0.136195,pass
0.452482,0.344286,pass
0.343702,0.234780,pass
0.384430,0.235825,pass
0.964316,0.890421,eat
0.622589,0.790040,pass
0.628762,0.358217,pass
0.390090,0.346730,pass
0.919981,0.607620,eat
0.381524,0.776005,pass
0.594160,0.812921,eat
0.524645,0.286097,pass
0.185566,0.661593,pass
0.625706,0.641795,pass
0.201113,0.522940,pass
0.548701,0.766646,pass
0.584998,0.258457,pass
0.294669,0.735703,pass
0.113033,0.488166,eat
0.645973,0.592463,eat
0.075509,0.414105,pass
0.057447,0.979871,eat
0.455075,0.227758,pass
0.369803,0.543960,pass
0.357779,0.667705,pass
0.354677,0.538646,pass
0.632534,0.211024,eat
0.697993,0.831203,eat
0.965241,0.810079,eat
0.119107,0.653778,eat
0.432573,0.519793,pass
0.643867,0.117483,eat
0.279681,0.316595,pass
0.543360,0.171534,pass
0.405746,0.200738,eat
0.748162,0.095180,pass
0.244695,0.054616,pass
0.355312,0.112456,pass
0.096896,0.783197,pass
0.406351,0.712027,eat
0.487467,0.381996,pass
0.090404,0.869486,pass
0.731934,0.107475,pass
0.333224,0.828089,pass
0.996253,0.526071,eat
0.879791,0.114545,pass
0.908865,0.798302,eat
0.893242,0.180313,eat
0.603981,0.635784,pass
0.452686,0.298255,pass
0.066564,0.987163,pass
0.279872,0.213869,pass
0.865178,0.811885,eat
0.953008,0.727496,eat
0.138102,0.543128,pass
0.003536,0.863543,pass
0.317734,0.544797,eat
0.043098,0.831251,pass
0.834164,0.010324,pass
0.613764,0.050032,pass
0.435961,0.307601,eat
0.585105,0.113978,eat
0.572724,0.315481,pass
0.281189,0.267775,pass
0.673370,0.083292,pass
0.694650,0.521440,pass
0.706566,0.730293,eat
0.788402,0.449564,eat
0.130692,0.052064,pass
0.029917,0.720647,pass
0.683574,0.765112,eat
0.934647,0.022757,eat
0.380672,0.177999,pass
0.521084,0.200790,pass
0.885221,0.604394,eat
0.406477,0.675224,pass
0.784374,0.278955,pass
0.651696,0.084707,eat
0.980244,0.821407,eat
0.007222,0.876084,pass
0.965956,0.227775,eat
0.937322,0.643794,eat
0.237489,0.912823,pass
0.694509,0.588403,eat
0.617793,0.512570,eat
0.982337,0.820110,eat
0.517309,0.894460,eat
0.617178,0.308697,pass
0.705487,0.820715,eat
0.326824,0.967934,pass
0.192393,0.910167,pass
0.840393,0.467944,pass
0.266794,0.306144,pass
0.709689,0.968916,pass
0.904032,0.492165,eat
0.910119,0.151097,eat
0.142757,0.072935,pass
0.109540,0.079208,pass
0.288186,0.952328,pass
0.685748,0.430335,pass
0.540540,0.914820,eat
0.341020,0.064913,pass
0.868870,0.983113,eat
0.067525,0.912457,pass
0.868042,0.614086,eat
0.987648,0.088725,pass
0.583089,0.163465,pass
0.848816,0.013397,pass
0.968627,0.290945,pass
0.270504,0.929589,eat
0.814234,0.969213,eat
0.303285,0.244669,pass
0.498679,0.304006,pass
0.225873,0.649706,pass
0.240928,0.370663,pass
0.297735,0.046837,eat
0.828351,0.988440,eat
0.038294,0.773207,eat
0.969406,0.862502,eat
0.919142,0.376997,eat
0.383642,0.265262,pass
0.534722,0.674190,pass
0.367020,0.601282,eat
0.904140,0.427788,eat
0.792330,0.887379,pass
0.287110,0.668587,pass
0.580832,0.525915,eat
0.534731,0.984580,pass
0.918200,0.265013,eat
0.455483,0.228922,pass
0.959817,0.883057,eat
0.300082,0.345528,pass
0.462192,0.625808,pass
0.331147,0.473989,pass
0.423632,0.722447,pass
0.956771,0.083533,pass
0.419806,0.488503,eat
0.696511,0.094118,eat
0.689554,0.707334,eat
0.123755,0.572828,pass
0.902015,0.739272,eat
0.493250,0.985094,eat
0.749235,0.974411,eat
0.570441,0.383462,pass
0.017040,0.685648,pass
0.573664,0.301004,pass
0.430282,0.452762,pass
0.338355,0.838166,pass
0.839158,0.002934,pass
0.573688,0.540548,pass
0.665962,0.443628,pass
0.198043,0.962080,pass
0.503941,0.000843,pass
0.764577,0.444910,eat
0.129612,0.021090,pass
0.812110,0.314866,eat
0.750970,0.288388,eat
0.605376,0.512245,eat
0.096089,0.644546,pass
0.670728,0.445904,eat
0.531057,0.620913,pass
0.042949,0.017647,pass
0.519990,0.576622,pass
0.797389,0.868651,eat
0.605019,0.141776,eat
0.411823,0.622137,pass
0.506403,0.584325,pass
0.266152,0.356999,pass
0.057399,0.713010,pass
0.232536,0.379809,pass
0.094657,0.446394,pass
0.017281,0.451998,pass
0.145886,0.237409,pass
0.188410,0.807978,pass
0.342640,0.573599,pass
0.777743,0.017416,pass
0.554691,0.638609,eat
0.317132,0.335906,pass
0.681939,0.693234,pass
0.777842,0.766436,pass
0.989197,0.686497,eat
0.028271,0.670247,pass
0.218350,0.543509,pass
0.915196,0.615151,eat
0.039221,0.139691,pass
0.029845,0.890971,pass
0.121123,0.765423,pass
0.208048,0.467561,pass
0.945637,0.121319,pass
0.008721,0.399216,pass
0.829684,0.502450,eat
0.194565,0.792312,pass
0.198276,0.303914,pass
0.429372,0.781211,pass
0.079473,0.240618,pass
0.366988,0.405914,pass
0.056401,0.909101,eat
0.274780,0.488847,pass
0.926920,0.883135,eat
0.643649,0.851447,eat
0.438332,0.961600,pass
0.282639,0.829511,pass
0.121562,0.410720,pass
0.822148,0.969656,eat
0.019677,0.035303,pass
0.461467,0.198074,pass
0.667016,0.395865,pass
0.216402,0.462604,pass
0.893967,0.400536,pass
0.694926,0.098758,pass
0.078224,0.925189,pass
0.547817,0.344360,eat
0.266862,0.163185,pass
0.570835,0.386815,pass
0.795227,0.042527,pass
0.318478,0.341549,pass
0.917927,0.329000,pass
0.233853,0.219150,pass
0.398070,0.861353,eat
0.294036,0.721449,pass
0.410935,0.155306,pass
0.703974,0.986163,eat
0.567534,0.824415,pass
0.206037,0.068631,pass
0.145486,0.121722,pass
0.386171,0.736392,eat
0.471155,0.308359,pass
0.952472,0.309502,pass
0.442979,0.354860,pass
0.391252,0.082849,pass
0.755691,0.641031,eat
0.893945,0.389104,eat
0.382761,0.306776,pass
0.706217,0.914870,pass
0.580478,0.752205,eat
0.087138,0.140873,pass
0.767438,0.920698,eat
0.823086,0.534041,pass
0.344884,0.551549,pass
0.426144,0.625510,pass
0.154651,0.857973,pass
0.031773,0.750892,pass
0.146144,0.595758,pass
0.115238,0.993233,pass
0.903574,0.641911,eat
0.229985,0.116827,pass
0.092782,0.946470,pass
0.824792,0.858960,eat
0.719558,0.923253,eat
0.642873,0.096707,pass
0.228597,0.197016,pass
0.465595,0.860915,pass
0.527892,0.814464,eat
0.533580,0.039630,pass
0.430459,0.846910,eat
0.391003,0.663115,pass
0.336677,0.789864,pass
0.121116,0.321486,pass
0.461746,0.025105,pass
0.235006,0.550036,eat
0.699435,0.075550,pass
0.500453,0.944635,pass
0.731076,0.136358,pass
0.684761,0.847029,eat
0.310602,0.967593,pass
0.087783,0.666182,pass
0.923249,0.589574,eat
0.672273,0.734340,eat
0.604266,0.428835,pass
0.716404,0.636008,eat
0.895586,0.319821,pass
0.630487,0.276092,pass
0.761920,0.116356,pass
0.831444,0.784970,eat
0.096891,0.971595,pass
0.130372,0.918820,pass
0.648475,0.494985,pass
0.727988,0.413543,pass
0.898891,0.699180,eat
0.211570,0.387927,pass
0.979653,0.387519,eat
0.638284,0.452283,pass
0.895314,0.084984,eat
0.230397,0.291674,pass
0.900096,0.542000,eat
0.883753,0.763638,eat
0.762790,0.058605,pass
0.312919,0.372015,pass
0.336040,0.301517,pass
0.684904,0.266454,pass
0.763682,0.548408,eat
0.726283,0.568683,pass
0.539590,0.877654,eat
0.614416,0.702537,pass
0.706813,0.202793,pass
0.990551,0.359897,eat
0.635936,0.169479,pass
0.456511,0.718111,pass
0.109944,0.002853,pass
0.520278,0.854138,eat
0.134592,0.264061,pass
0.358998,0.570975,pass
0.868285,0.633767,pass
0.136595,0.154997,pass
0.726652,0.775296,pass
0.282021,0.993524,pass
0.769264,0.803811,pass
0.583049,0.388218,pass
0.079757,0.872129,pass
0.783393,0.036023,pass
0.918708,0.014515,eat
0.785996,0.162844,eat
0.162023,0.670486,pass
0.326291,0.067548,pass
0.417674,0.180337,pass
0.697698,0.892245,pass
0.530989,0.780517,eat
0.079687,0.400874,pass
0.962797,0.716349,eat
0.007675,0.907390,pass
0.682231,0.228918,pass
0.652947,0.709150,eat
0.855516,0.028185,pass
0.071872,0.042884,pass
0.108048,0.902455,pass
0.001927,0.946754,pass
0.328133,0.144718,pass
0.630727,0.513209,pass
0.367132,0.070114,pass
0.250488,0.820474,pass
0.264260,0.091348,pass
0.708784,0.805947,eat
0.652118,0.911163,eat
0.340774,0.463350,eat
0.622292,0.379318,eat
0.291877,0.174067,pass
0.401744,0.503329,pass
0.841736,0.549642,eat
0.574574,0.495560,pass
0.123041,0.937750,pass
0.291223,0.635366,pass
0.021095,0.645414,pass
0.087659,0.380649,pass
0.864881,0.156281,pass
0.050509,0.666118,pass
0.583471,0.409772,eat
0.627659,0.696578,eat
0.705438,0.735772,eat
0.863941,0.652808,eat
0.897334,0.620940,eat
0.116283,0.085173,pass
0.578707,0.893153,pass
0.905058,0.462116,eat
0.000973,0.938528,pass
0.084083,0.205715,pass
0.891903,0.470982,eat
0.185535,0.465300,eat
0.433171,0.594622,pass
0.271032,0.581216,pass
0.115742,0.503281,eat
0.892416,0.188501,eat
0.421342,0.795433,pass
0.731086,0.837748,eat
0.731710,0.164107,pass
0.344220,0.077756,pass
0.018715,0.985753,eat
0.343841,0.074349,pass
0.368942,0.437678,pass
0.589233,0.486528,pass
0.528595,0.442211,pass
0.455055,0.940822,pass
0.323036,0.164346,pass
0.237361,0.336932,pass
0.435398,0.758355,pass
0.745409,0.259704,pass
0.308956,0.042185,eat
0.430726,0.129864,pass
0.789250,0.897669,eat
0.711064,0.675903,eat
0.626565,0.134763,pass
0.796274,0.205222,pass
0.355773,0.803877,pass
0.014359,0.206227,pass
0.168792,0.433385,pass
0.062663,0.955681,eat
0.170792,0.281477,pass
0.422097,0.858533,pass
0.983260,0.616569,eat
0.407510,0.073163,eat
0.076489,0.665452,pass
0.430516,0.806991,pass
0.728110,0.831720,eat
0.773097,0.117628,pass
0.358127,0.766206,eat
0.447707,0.471712,pass
0.457843,0.869408,pass
0.284536,0.800101,pass
0.247111,0.254006,pass
0.498893,0.809281,eat
0.028331,0.890960,pass
0.809989,0.821990,eat
0.317212,0.627592,pass
0.155855,0.742604,pass
0.890662,0.359910,eat
0.066497,0.250731,pass
0.759067,0.102668,eat
0.751706,0.322612,pass
0.167556,0.796647,pass
0.991471,0.761739,eat
0.790079,0.867807,eat
0.071976,0.242349,pass
0.174796,0.661935,pass
0.981897,0.974334,eat
0.929359,0.213388,pass
0.087700,0.561411,pass
0.417061,0.863334,pass
0.464197,0.334634,pass
0.543150,0.247713,eat
0.820672,0.568720,pass
0.907562,0.153238,eat
0.635716,0.065374,eat
0.773494,0.491351,pass
0.909523,0.482764,eat
0.396407,0.599192,pass
0.824393,0.738695,eat
0.942123,0.328818,eat
0.293181,0.530440,pass
0.622207,0.938189,eat
0.546224,0.442056,eat
0.363825,0.033019,pass
0.546296,0.865160,pass
0.320978,0.396630,pass
0.793764,0.312136,pass
0.573596,0.578640,pass
0.879989,0.296519,eat
0.837931,0.786043,eat
0.550658,0.471609,pass
0.002536,0.599799,pass
0.062250,0.070182,pass
0.584347,0.459789,pass
0.596393,0.708364,eat
0.963362,0.150829,eat
0.433689,0.876779,pass
0.336288,0.298233,pass
0.369825,0.944103,pass
0.641957,0.624085,pass
0.830471,0.888600,eat
0.258376,0.197838,pass
0.945559,0.151604,eat
0.661899,0.240692,eat
0.430233,0.673557,pass
0.647130,0.108319,pass
0.073791,0.593434,pass
0.253026,0.616575,pass
0.290845,0.061354,pass
0.059517,0.330681,pass
0.716597,0.177978,pass
0.572468,0.539612,eat
0.116408,0.955077,pass
0.860758,0.221903,eat
0.567956,0.166005,eat
0.062778,0.076865,pass
0.062019,0.903061,pass
0.508344,0.978745,eat
0.621006,0.832682,eat
0.572142,0.609043,eat
0.349456,0.168623,pass
0.216303,0.854270,pass
0.676605,0.650824,pass
0.992015,0.418038,eat
0.825765,0.592867,eat
0.576789,0.627941,pass
0.370363,0.537881,pass
0.625686,0.763079,eat
0.320070,0.580331,eat
